chr	windowStart	windowEnd	D	f_d	f_dM
scaffold_18	6126043	6179068	-0.102888	-0.052073	-0.031621
scaffold_18	6126045	6181114	-0.120270	-0.061999	-0.036975
scaffold_18	6127077	6182190	-0.132254	-0.067308	-0.039821
scaffold_18	6127172	6182261	-0.106092	-0.054310	-0.032468
scaffold_18	6127391	6182336	-0.124577	-0.065621	-0.038868
scaffold_18	6129207	6182382	-0.116067	-0.060434	-0.035926
scaffold_18	6130203	6182677	-0.108499	-0.056778	-0.034431
scaffold_18	6131120	6182762	-0.082117	-0.042781	-0.026584
scaffold_18	6133996	6182926	-0.056806	-0.029951	-0.018961
scaffold_18	6136717	6183633	-0.044479	-0.021732	-0.014295
scaffold_18	6139236	6183714	-0.065570	-0.032963	-0.021720
scaffold_18	6139243	6183804	-0.087524	-0.044667	-0.028986
scaffold_18	6139741	6184158	-0.117724	-0.061475	-0.039063
scaffold_18	6146572	6184724	-0.064938	-0.032000	-0.020820
scaffold_18	6147470	6184859	-0.064146	-0.034333	-0.022581
scaffold_18	6147701	6184876	-0.002858	-0.001451	-0.000971
scaffold_18	6147763	6184927	0.009875	0.005023	0.003454
scaffold_18	6147767	6184940	0.001387	0.000715	0.000491
scaffold_18	6150082	6185169	0.022668	0.011319	0.007761
scaffold_18	6150296	6185285	-0.002908	-0.001471	-0.000999
scaffold_18	6150440	6185312	-0.011481	-0.005913	-0.004008
scaffold_18	6154648	6185372	0.034543	0.017132	0.011678
scaffold_18	6158387	6185399	0.053071	0.029902	0.019553
scaffold_18	6158952	6185401	0.053071	0.031250	0.020202
scaffold_18	6162277	6185405	-0.001489	-0.000932	-0.000597
scaffold_18	6163530	6185416	-0.082645	-0.054973	-0.035714
scaffold_18	6163868	6185468	-0.127724	-0.088496	-0.054768
scaffold_18	6164305	6185555	-0.106116	-0.074961	-0.046392
scaffold_18	6164919	6185742	-0.157153	-0.119639	-0.070432
scaffold_18	6164986	6185769	-0.166789	-0.136500	-0.077132
scaffold_18	6165203	6185873	-0.166046	-0.133134	-0.075465
scaffold_18	6168190	6185991	-0.178758	-0.145821	-0.081072
scaffold_18	6168346	6186004	-0.211686	-0.214932	-0.106383
scaffold_18	6168758	6187009	-0.193335	-0.186129	-0.095741
scaffold_18	6170966	6187258	-0.167610	-0.165573	-0.083733
scaffold_18	6174452	6187288	-0.181449	-0.197502	-0.093255
scaffold_18	6174457	6187456	-0.178789	-0.188897	-0.090074
scaffold_18	6174577	6187822	-0.165658	-0.169643	-0.081897
scaffold_18	6174603	6189024	-0.136499	-0.124744	-0.063608
scaffold_18	6175462	6190221	-0.136499	-0.118831	-0.060178
scaffold_18	6175577	6190248	-0.156430	-0.139597	-0.068309
scaffold_18	6175661	6190392	-0.195618	-0.177431	-0.083084
scaffold_18	6175804	6190921	-0.251852	-0.235294	-0.108280
scaffold_18	6176069	6190969	-0.216315	-0.192233	-0.091922
scaffold_18	6176486	6192687	-0.230984	-0.196206	-0.096755
scaffold_18	6176734	6194218	-0.240145	-0.204954	-0.098835
scaffold_18	6177327	6195839	-0.246496	-0.210918	-0.099736
scaffold_18	6178630	6199117	-0.231431	-0.195521	-0.089697
scaffold_18	6178678	6201218	-0.258728	-0.219800	-0.096308
scaffold_18	6179068	6201224	-0.281313	-0.247331	-0.106459
scaffold_18	6181114	6204108	-0.270536	-0.228895	-0.101076
scaffold_18	6182190	6206166	-0.252201	-0.208857	-0.093353
scaffold_18	6182261	6206388	-0.243924	-0.206047	-0.092300
scaffold_18	6182336	6206402	-0.245262	-0.209368	-0.093380
scaffold_18	6182382	6206431	-0.244843	-0.212369	-0.092810
scaffold_18	6182677	6207925	-0.235776	-0.202279	-0.089084
scaffold_18	6182762	6208755	-0.244101	-0.207887	-0.091951
scaffold_18	6182926	6208785	-0.248991	-0.208451	-0.092200
scaffold_18	6183633	6209733	-0.277575	-0.234954	-0.101121
scaffold_18	6183714	6209819	-0.297310	-0.310519	-0.117921
scaffold_18	6183804	6210777	-0.278365	-0.283154	-0.108935
scaffold_18	6184158	6212791	-0.282470	-0.272416	-0.103998
scaffold_18	6184724	6212821	-0.260528	-0.240924	-0.095450
scaffold_18	6184859	6213492	-0.281627	-0.273416	-0.104860
scaffold_18	6184876	6213985	-0.285884	-0.280420	-0.106479
scaffold_18	6184927	6218189	-0.287602	-0.273850	-0.105083
scaffold_18	6184940	6218551	-0.304528	-0.290998	-0.108509
scaffold_18	6185169	6218746	-0.277190	-0.259731	-0.096987
scaffold_18	6185285	6220317	-0.193155	-0.181267	-0.070958
scaffold_18	6185312	6220628	-0.220908	-0.211953	-0.080137
scaffold_18	6185372	6220859	-0.237488	-0.232017	-0.084816
scaffold_18	6185399	6222512	-0.232597	-0.220779	-0.083355
scaffold_18	6185401	6222640	-0.267163	-0.259804	-0.093853
scaffold_18	6185405	6222824	-0.298698	-0.300801	-0.104663
scaffold_18	6185416	6222846	-0.286310	-0.276868	-0.099795
scaffold_18	6185468	6222957	-0.258253	-0.235253	-0.088512
scaffold_18	6185555	6222977	-0.255986	-0.230399	-0.088204
scaffold_18	6185742	6223139	-0.261771	-0.235335	-0.089879
scaffold_18	6185769	6223288	-0.241442	-0.205607	-0.081481
scaffold_18	6185873	6223290	-0.220235	-0.179270	-0.073294
scaffold_18	6185991	6223323	-0.255629	-0.220093	-0.087632
scaffold_18	6186004	6223383	-0.246743	-0.206410	-0.084337
scaffold_18	6187009	6223394	-0.224241	-0.178218	-0.075531
scaffold_18	6187258	6223424	-0.229987	-0.206171	-0.081148
scaffold_18	6187288	6223680	-0.223892	-0.194332	-0.078969
scaffold_18	6187456	6223853	-0.186071	-0.150606	-0.065428
scaffold_18	6187822	6225101	-0.178297	-0.143223	-0.061102
scaffold_18	6189024	6225734	-0.179952	-0.145068	-0.061830
scaffold_18	6190221	6226035	-0.211289	-0.192908	-0.076447
scaffold_18	6190248	6227514	-0.192530	-0.179148	-0.071241
scaffold_18	6190392	6229467	-0.178693	-0.161796	-0.066394
scaffold_18	6190921	6229646	-0.177359	-0.157264	-0.065243
scaffold_18	6190969	6230722	-0.108733	-0.092972	-0.037753
scaffold_18	6192687	6231034	-0.101190	-0.088872	-0.035661
scaffold_18	6194218	6231039	-0.074373	-0.070458	-0.026535
scaffold_18	6195839	6231069	-0.105998	-0.103299	-0.038080
scaffold_18	6199117	6231179	-0.092226	-0.090356	-0.033484
scaffold_18	6201218	6231203	-0.133254	-0.143816	-0.052174
scaffold_18	6201224	6231204	-0.112761	-0.129707	-0.047969
scaffold_18	6204108	6231393	-0.063690	-0.068136	-0.026480
scaffold_18	6206166	6231430	-0.092141	-0.109914	-0.040508
scaffold_18	6206388	6231442	-0.095238	-0.125461	-0.044367
scaffold_18	6206402	6231451	-0.085509	-0.115713	-0.041268
scaffold_18	6206431	6231480	-0.107623	-0.146341	-0.051370
scaffold_18	6207925	6231500	-0.100569	-0.133971	-0.047966
scaffold_18	6208755	6231829	-0.090772	-0.123305	-0.043706
scaffold_18	6208785	6234125	-0.059388	-0.074766	-0.026734
scaffold_18	6209733	6234608	-0.002609	-0.003165	-0.001206
scaffold_18	6209819	6234786	0.007890	0.009128	0.003567
scaffold_18	6210777	6235440	-0.008638	-0.009823	-0.003857
scaffold_18	6212791	6235476	0.000000	0.000000	0.000000
scaffold_18	6212821	6237190	0.030840	0.030848	0.013216
scaffold_18	6213492	6237245	0.023316	0.023519	0.009978
scaffold_18	6213985	6244324	-0.010943	-0.009366	-0.004044
scaffold_18	6218189	6246046	0.019624	0.015852	0.006908
scaffold_18	6218551	6246082	0.070478	0.056356	0.025481
scaffold_18	6218746	6246089	0.081997	0.064959	0.029902
scaffold_18	6220317	6248389	0.133675	0.103081	0.048454
scaffold_18	6220628	6249029	0.120784	0.091995	0.043017
scaffold_18	6220859	6249149	0.139608	0.105077	0.050282
scaffold_18	6222512	6250760	0.123021	0.091594	0.044307
scaffold_18	6222640	6251763	0.193599	0.138547	0.068226
scaffold_18	6222824	6252923	0.222573	0.156580	0.078312
scaffold_18	6222846	6257476	0.239200	0.156217	0.080789
scaffold_18	6222957	6258047	0.239200	0.154602	0.080355
scaffold_18	6222977	6258757	0.214623	0.138861	0.071578
scaffold_18	6223139	6259788	0.243961	0.150074	0.078640
scaffold_18	6223288	6260812	0.243961	0.142655	0.076438
scaffold_18	6223290	6261888	0.195771	0.108838	0.059116
scaffold_18	6223323	6262461	0.197656	0.106932	0.058851
scaffold_18	6223383	6262897	0.228595	0.116365	0.065464
scaffold_18	6223394	6262935	0.254171	0.133635	0.075179
scaffold_18	6223424	6265090	0.247785	0.128809	0.071204
scaffold_18	6223680	6265800	0.235703	0.123033	0.067989
scaffold_18	6223853	6268400	0.225374	0.118721	0.064750
scaffold_18	6225101	6270953	0.165507	0.090333	0.048253
scaffold_18	6225734	6272443	0.165507	0.089278	0.048166
scaffold_18	6226035	6273113	0.156128	0.083056	0.044924
scaffold_18	6227514	6273188	0.198553	0.101313	0.055756
scaffold_18	6229467	6273222	0.203674	0.105372	0.058193
scaffold_18	6229646	6276179	0.212301	0.111471	0.061343
scaffold_18	6230722	6276507	0.231296	0.121795	0.067797
scaffold_18	6231034	6277135	0.231533	0.121540	0.068661
scaffold_18	6231039	6286875	0.179813	0.081138	0.047172
scaffold_18	6231069	6287948	0.153710	0.071103	0.041227
scaffold_18	6231179	6289102	0.182004	0.083014	0.048433
scaffold_18	6231203	6289103	0.212129	0.097495	0.058111
scaffold_18	6231204	6289342	0.210346	0.096459	0.057719
scaffold_18	6231393	6289450	0.231744	0.104083	0.062917
scaffold_18	6231430	6289594	0.238552	0.108063	0.065332
scaffold_18	6231442	6289671	0.275958	0.121545	0.073947
scaffold_18	6231451	6290076	0.263958	0.117745	0.071573
scaffold_18	6231480	6292305	0.260000	0.111662	0.066931
scaffold_18	6231500	6297597	0.279106	0.114013	0.067167
scaffold_18	6231829	6297755	0.327007	0.138528	0.082596
scaffold_18	6234125	6301682	0.339411	0.141273	0.083090
scaffold_18	6234608	6301707	0.336152	0.139637	0.083261
scaffold_18	6234786	6302283	0.318993	0.129042	0.076558
scaffold_18	6235440	6302458	0.325182	0.136068	0.081564
scaffold_18	6235476	6303235	0.348937	0.142148	0.087151
scaffold_18	6237190	6304308	0.346126	0.142224	0.087138
scaffold_18	6237245	6304832	0.269694	0.118509	0.071455
scaffold_18	6244324	6308902	0.267334	0.113013	0.067680
scaffold_18	6246046	6309799	0.271772	0.120422	0.073792
scaffold_18	6246082	6309962	0.261426	0.117086	0.072958
scaffold_18	6246089	6310135	0.146848	0.068542	0.041447
scaffold_18	6248389	6312270	0.152257	0.067142	0.041821
scaffold_18	6249029	6314719	0.117510	0.049896	0.031140
scaffold_18	6249149	6316588	0.074146	0.029816	0.018596
scaffold_18	6250760	6316591	0.047562	0.019361	0.012007
scaffold_18	6251763	6316762	0.077056	0.030615	0.019234
scaffold_18	6252923	6317247	0.055073	0.022149	0.013981
scaffold_18	6257476	6318497	0.133728	0.055399	0.036069
scaffold_18	6258047	6319395	0.143854	0.060289	0.039474
scaffold_18	6258757	6320144	0.152086	0.064223	0.041697
scaffold_18	6259788	6320194	0.177748	0.074943	0.049100
scaffold_18	6260812	6320223	0.191257	0.080692	0.053181
scaffold_18	6261888	6320276	0.173184	0.074318	0.048390
scaffold_18	6262461	6322225	0.211376	0.094923	0.060771
scaffold_18	6262897	6324851	0.200843	0.091432	0.056915
scaffold_18	6262935	6324852	0.222145	0.103538	0.064431
scaffold_18	6265090	6326468	0.155292	0.072497	0.044158
scaffold_18	6265800	6326507	0.171488	0.082369	0.050847
scaffold_18	6268400	6330024	0.121514	0.058317	0.035438
scaffold_18	6270953	6330197	0.136037	0.065781	0.040100
scaffold_18	6272443	6330290	0.178404	0.081545	0.050870
scaffold_18	6273113	6331021	0.177300	0.079831	0.050200
scaffold_18	6273188	6331489	0.083907	0.040991	0.025075
scaffold_18	6273222	6333579	0.078135	0.037394	0.022823
scaffold_18	6276179	6335738	0.055034	0.024957	0.015178
scaffold_18	6276507	6335778	0.051197	0.023066	0.014224
scaffold_18	6277135	6335880	0.044034	0.019785	0.012180
scaffold_18	6286875	6336092	0.045893	0.020558	0.012742
scaffold_18	6287948	6337657	0.030347	0.015526	0.009307
scaffold_18	6289102	6339915	0.006737	0.003276	0.001974
scaffold_18	6289103	6340322	0.028748	0.013590	0.008283
scaffold_18	6289342	6340688	-0.033864	-0.015691	-0.009490
scaffold_18	6289450	6343764	-0.019074	-0.008254	-0.005056
scaffold_18	6289594	6344710	-0.010028	-0.004256	-0.002613
scaffold_18	6289671	6345381	-0.025115	-0.010598	-0.006485
scaffold_18	6290076	6345396	-0.035017	-0.014713	-0.008985
scaffold_18	6292305	6346068	0.001184	0.000501	0.000305
scaffold_18	6297597	6346509	-0.003507	-0.001524	-0.000929
scaffold_18	6297755	6346993	0.009058	0.004092	0.002566
scaffold_18	6301682	6350083	-0.091411	-0.041258	-0.025217
scaffold_18	6301707	6355664	-0.144009	-0.064894	-0.039714
scaffold_18	6302283	6358305	-0.117624	-0.051869	-0.031443
scaffold_18	6302458	6363985	-0.141352	-0.063093	-0.037788
scaffold_18	6303235	6364293	-0.160428	-0.069391	-0.041519
scaffold_18	6304308	6364433	-0.153574	-0.067062	-0.040074
scaffold_18	6304832	6364792	-0.148148	-0.065032	-0.039094
scaffold_18	6308902	6364793	-0.102377	-0.042989	-0.026221
scaffold_18	6309799	6365319	-0.116102	-0.050870	-0.031114
scaffold_18	6309962	6367169	-0.043028	-0.019043	-0.011751
scaffold_18	6310135	6367576	-0.054108	-0.024272	-0.014812
scaffold_18	6312270	6367708	0.003179	0.001368	0.000846
scaffold_18	6314719	6367818	-0.002622	-0.001181	-0.000712
scaffold_18	6316588	6368488	-0.010455	-0.004857	-0.002889
scaffold_18	6316591	6369221	0.024168	0.011446	0.006836
scaffold_18	6316762	6369773	0.075855	0.036095	0.021801
scaffold_18	6317247	6373155	0.105960	0.049162	0.029896
scaffold_18	6318497	6381115	0.114008	0.048045	0.029093
scaffold_18	6319395	6383054	0.038183	0.015487	0.008941
scaffold_18	6320144	6383944	0.017787	0.007369	0.004189
scaffold_18	6320194	6384730	0.040488	0.016834	0.009636
scaffold_18	6320223	6387467	0.032680	0.013028	0.007368
scaffold_18	6320276	6389929	0.089231	0.035971	0.020274
scaffold_18	6322225	6389933	0.139535	0.058210	0.033131
scaffold_18	6324851	6394425	0.194568	0.083333	0.048387
scaffold_18	6324852	6394550	0.208150	0.090043	0.052588
scaffold_18	6326468	6395667	0.266632	0.105861	0.063372
scaffold_18	6326507	6395668	0.349010	0.142511	0.087123
scaffold_18	6330024	6397634	0.385514	0.158167	0.094686
scaffold_18	6330197	6398293	0.435679	0.177002	0.107050
scaffold_18	6330290	6399680	0.429618	0.168518	0.101722
scaffold_18	6331021	6399990	0.429060	0.170188	0.102046
scaffold_18	6331489	6400344	0.402949	0.166270	0.098565
scaffold_18	6333579	6401096	0.492515	0.192391	0.116039
scaffold_18	6335738	6401257	0.455965	0.184631	0.110461
scaffold_18	6335778	6402702	0.505928	0.208808	0.128370
scaffold_18	6335880	6404874	0.449492	0.186649	0.111544
scaffold_18	6336092	6405104	0.425236	0.177561	0.105881
scaffold_18	6337657	6405208	0.376162	0.161474	0.095688
scaffold_18	6339915	6405349	0.376162	0.162711	0.095958
scaffold_18	6340322	6405437	0.408499	0.179346	0.106024
scaffold_18	6340688	6405908	0.402057	0.180301	0.105791
scaffold_18	6343764	6406140	0.388499	0.181343	0.105155
scaffold_18	6344710	6406171	0.356910	0.180512	0.102173
scaffold_18	6345381	6406349	0.355826	0.183998	0.103744
scaffold_18	6345396	6406621	0.354618	0.182569	0.102051
scaffold_18	6346068	6406638	0.353933	0.182860	0.102255
scaffold_18	6346509	6406658	0.334446	0.170534	0.095318
scaffold_18	6346993	6406706	0.349688	0.175781	0.099364
scaffold_18	6350083	6407077	0.330356	0.168077	0.093123
scaffold_18	6355664	6407754	0.394490	0.198113	0.111524
scaffold_18	6358305	6408409	0.413728	0.203390	0.117206
scaffold_18	6363985	6408696	0.377075	0.196442	0.110202
scaffold_18	6364293	6410503	0.414559	0.213080	0.121492
scaffold_18	6364433	6415312	0.358647	0.185971	0.105098
scaffold_18	6364792	6415313	0.358647	0.187007	0.105428
scaffold_18	6364793	6415348	0.344899	0.183224	0.103180
scaffold_18	6365319	6415367	0.339664	0.183592	0.103239
scaffold_18	6367169	6415448	0.325825	0.178496	0.099934
scaffold_18	6367576	6416236	0.313413	0.169995	0.094840
scaffold_18	6367708	6417133	0.312081	0.169520	0.094362
scaffold_18	6367818	6419746	0.311569	0.166589	0.093136
scaffold_18	6368488	6421639	0.318669	0.166327	0.093838
scaffold_18	6369221	6423748	0.325007	0.155871	0.090699
scaffold_18	6369773	6426538	0.295032	0.142736	0.082422
scaffold_18	6373155	6427010	0.276743	0.129481	0.075052
scaffold_18	6381115	6435305	0.255828	0.102168	0.061750
scaffold_18	6383054	6436669	0.231621	0.096464	0.058576
scaffold_18	6383944	6436960	0.235150	0.098937	0.061149
scaffold_18	6384730	6441704	0.247892	0.094644	0.059842
scaffold_18	6387467	6443297	0.243974	0.087781	0.056261
scaffold_18	6389929	6445027	0.246607	0.087658	0.057489
scaffold_18	6389933	6445982	0.176974	0.063929	0.041882
scaffold_18	6394425	6446238	0.122842	0.043592	0.028295
scaffold_18	6394550	6446328	0.065411	0.022305	0.014386
scaffold_18	6395667	6447399	0.041383	0.014117	0.009123
scaffold_18	6395668	6447407	-0.035654	-0.012748	-0.008133
scaffold_18	6397634	6447444	-0.137112	-0.047091	-0.029504
scaffold_18	6398293	6447503	-0.258383	-0.087625	-0.056087
scaffold_18	6399680	6449116	-0.189559	-0.066117	-0.042711
scaffold_18	6399990	6449120	-0.191542	-0.069012	-0.044683
scaffold_18	6400344	6450874	-0.211815	-0.077642	-0.049134
scaffold_18	6401096	6450934	-0.200829	-0.071444	-0.045564
scaffold_18	6401257	6450977	-0.201330	-0.071874	-0.045738
scaffold_18	6402702	6451032	-0.177754	-0.061000	-0.039375
scaffold_18	6404874	6451050	-0.282784	-0.098507	-0.061867
scaffold_18	6405104	6451085	-0.233981	-0.081007	-0.052377
scaffold_18	6405208	6451159	-0.229544	-0.079648	-0.051419
scaffold_18	6405349	6451236	-0.175403	-0.058749	-0.037797
scaffold_18	6405437	6451252	-0.134561	-0.043544	-0.028426
scaffold_18	6405908	6453133	-0.125033	-0.040202	-0.025925
scaffold_18	6406140	6453243	-0.119750	-0.038588	-0.024915
scaffold_18	6406171	6454361	-0.064057	-0.019360	-0.012708
scaffold_18	6406349	6455381	-0.071273	-0.021014	-0.013962
scaffold_18	6406621	6456477	-0.062931	-0.018454	-0.012396
scaffold_18	6406638	6456478	-0.046524	-0.013937	-0.009507
scaffold_18	6406658	6456479	-0.039745	-0.012004	-0.008204
scaffold_18	6406706	6456480	-0.030090	-0.009095	-0.006249
scaffold_18	6407077	6456485	-0.047136	-0.014175	-0.009716
scaffold_18	6407754	6457289	-0.021017	-0.005962	-0.004140
scaffold_18	6408409	6457421	-0.047936	-0.013098	-0.009142
scaffold_18	6408696	6457631	-0.047936	-0.013489	-0.009331
scaffold_18	6410503	6457639	-0.009775	-0.002674	-0.001905
scaffold_18	6415312	6458260	-0.073614	-0.018990	-0.013426
scaffold_18	6415313	6459119	-0.014688	-0.003709	-0.002658
scaffold_18	6415348	6459137	-0.006280	-0.001616	-0.001160
scaffold_18	6415367	6459232	-0.019614	-0.005071	-0.003617
scaffold_18	6415448	6459253	-0.033313	-0.008345	-0.005932
scaffold_18	6416236	6459462	-0.011356	-0.002782	-0.001985
scaffold_18	6417133	6459755	-0.029172	-0.007240	-0.005155
scaffold_18	6419746	6460292	-0.002785	-0.000673	-0.000484
scaffold_18	6421639	6460443	-0.000930	-0.000227	-0.000161
scaffold_18	6423748	6461093	-0.020840	-0.005138	-0.003578
scaffold_18	6426538	6461094	-0.019849	-0.005337	-0.003673
scaffold_18	6427010	6461107	0.009612	0.002589	0.001783
scaffold_18	6435305	6466900	-0.016038	-0.004469	-0.002997
scaffold_18	6436669	6467071	-0.006554	-0.002409	-0.001538
scaffold_18	6436960	6467108	0.042831	0.016673	0.010548
scaffold_18	6441704	6467769	0.035802	0.013815	0.008816
scaffold_18	6443297	6467956	0.033514	0.015514	0.009658
scaffold_18	6445027	6469946	0.047491	0.023556	0.014243
scaffold_18	6445982	6471495	0.145498	0.080159	0.048643
scaffold_18	6446238	6472275	0.187705	0.101687	0.062671
scaffold_18	6446328	6472284	0.207377	0.112394	0.069735
scaffold_18	6447399	6472788	0.251950	0.134808	0.085699
scaffold_18	6447407	6476107	0.282915	0.136742	0.083276
scaffold_18	6447444	6476233	0.285156	0.134786	0.080610
scaffold_18	6447503	6478990	0.299528	0.134013	0.078686
scaffold_18	6449116	6480920	0.299528	0.130524	0.077486
scaffold_18	6449120	6481191	0.238030	0.104467	0.060835
scaffold_18	6450874	6481281	0.245862	0.108283	0.063193
scaffold_18	6450934	6481288	0.290350	0.126647	0.076413
scaffold_18	6450977	6481297	0.301168	0.132331	0.079867
scaffold_18	6451032	6481470	0.297063	0.131452	0.077854
scaffold_18	6451050	6481498	0.306174	0.137866	0.081357
scaffold_18	6451085	6483541	0.318309	0.139185	0.081052
scaffold_18	6451159	6489617	0.317420	0.134064	0.075982
scaffold_18	6451236	6489629	0.317657	0.136622	0.077247
scaffold_18	6451252	6489633	0.289978	0.125847	0.071836
scaffold_18	6453133	6489855	0.258467	0.113856	0.064542
scaffold_18	6453243	6489885	0.248696	0.110098	0.062760
scaffold_18	6454361	6490060	0.294042	0.134991	0.077805
scaffold_18	6455381	6491550	0.294042	0.136789	0.077157
scaffold_18	6456477	6492732	0.335720	0.157463	0.085081
scaffold_18	6456478	6492833	0.329942	0.158353	0.083160
scaffold_18	6456479	6493818	0.250200	0.123859	0.060512
